2.63,-0.48957,-0.87197,0.2
2.635,-0.4852,-0.8744,0.2
2.64,-0.48082,-0.87682,0.2
2.645,-0.47643,-0.87921,0.2
2.65,-0.47203,-0.88158,0.2
2.655,-0.46762,-0.88393,0.2
2.66,-0.46319,-0.88626,0.2
2.665,-0.45875,-0.88856,0.2
2.67,-0.45431,-0.89085,0.2
2.675,-0.44985,-0.89311,0.2
2.68,-0.44537,-0.89534,0.2
2.685,-0.44089,-0.89756,0.2
2.69,-0.4364,-0.89975,0.2
2.695,-0.43189,-0.90192,0.2
2.7,-0.42738,-0.90407,0.2
2.705,-0.42285,-0.9062,0.2
2.71,-0.41832,-0.9083,0.2
2.715,-0.41377,-0.91038,0.2
2.72,-0.40921,-0.91244,0.2
2.725,-0.40465,-0.91447,0.2
2.73,-0.40007,-0.91648,0.2
2.735,-0.39548,-0.91847,0.2
2.74,-0.39088,-0.92044,0.2
2.745,-0.38628,-0.92238,0.2
2.75,-0.38166,-0.9243,0.2
2.755,-0.37703,-0.9262,0.2
2.76,-0.3724,-0.92807,0.2
2.765,-0.36775,-0.92992,0.2
2.77,-0.3631,-0.93175,0.2
2.775,-0.35844,-0.93355,0.2
2.78,-0.35376,-0.93533,0.2
2.785,-0.34908,-0.93709,0.2
2.79,-0.34439,-0.93883,0.2
2.795,-0.3397,-0.94054,0.2
2.8,-0.33499,-0.94222,0.2
2.805,-0.33027,-0.94389,0.2
2.81,-0.32555,-0.94553,0.2
2.815,-0.32082,-0.94714,0.2
2.82,-0.31608,-0.94873,0.2
2.825,-0.31133,-0.9503,0.2
2.83,-0.30657,-0.95185,0.2
2.835,-0.30181,-0.95337,0.2
2.84,-0.29704,-0.95486,0.2
2.845,-0.29226,-0.95634,0.2
2.85,-0.28748,-0.95779,0.2
2.855,-0.28269,-0.95921,0.2
2.86,-0.27789,-0.96061,0.2
2.865,-0.27308,-0.96199,0.2
2.87,-0.26827,-0.96334,0.2
2.875,-0.26345,-0.96467,0.2
2.88,-0.25862,-0.96598,0.2
2.885,-0.25379,-0.96726,0.2
2.89,-0.24895,-0.96852,0.2
2.895,-0.2441,-0.96975,0.2
2.9,-0.23925,-0.97096,0.2
2.905,-0.23439,-0.97214,0.2
2.91,-0.22953,-0.9733,0.2
2.915,-0.22466,-0.97444,0.2
2.92,-0.21978,-0.97555,0.2
2.925,-0.2149,-0.97664,0.2
2.93,-0.21002,-0.9777,0.2
2.935,-0.20513,-0.97874,0.2
2.94,-0.20023,-0.97975,0.2
2.945,-0.19533,-0.98074,0.2
2.95,-0.19042,-0.9817,0.2
2.955,-0.18551,-0.98264,0.2
2.96,-0.1806,-0.98356,0.2
2.965,-0.17568,-0.98445,0.2
2.97,-0.17075,-0.98531,0.2
2.975,-0.16582,-0.98616,0.2
2.98,-0.16089,-0.98697,0.2
2.985,-0.15595,-0.98776,0.2
2.99,-0.15101,-0.98853,0.2
2.995,-0.14607,-0.98927,0.2
3,-0.14112,-0.98999,0.2
3.005,-0.13617,-0.99069,0.2
3.01,-0.13121,-0.99135,0.2
3.015,-0.12625,-0.992,0.2
3.02,-0.12129,-0.99262,0.2
3.025,-0.11633,-0.99321,0.2
3.03,-0.11136,-0.99378,0.2
3.035,-0.10639,-0.99432,0.2
3.04,-0.10142,-0.99484,0.2
3.045,-0.096443,-0.99534,0.2
3.05,-0.091465,-0.99581,0.2
3.055,-0.086484,-0.99625,0.2
3.06,-0.081502,-0.99667,0.2
3.065,-0.076518,-0.99707,0.2
3.07,-0.071532,-0.99744,0.2
3.075,-0.066543,-0.99778,0.2
3.08,-0.061554,-0.9981,0.2
3.085,-0.056562,-0.9984,0.2
3.09,-0.05157,-0.99867,0.2
3.095,-0.046576,-0.99891,0.2
3.1,-0.041581,-0.99914,0.2
3.105,-0.036584,-0.99933,0.2
3.11,-0.031587,-0.9995,0.2
3.115,-0.02659,-0.99965,0.2
3.12,-0.021591,-0.99977,0.2
3.125,-0.016592,-0.99986,0.2
3.13,-0.011592,-0.99993,0.2
3.135,-0.0065926,-0.99998,0.2
3.14,-0.0015927,-1,0.2
3.145,0.0034073,-0.99999,0.2
3.15,0.0084072,-0.99996,0.2
3.155,0.013407,-0.99991,0.2
3.16,0.018406,-0.99983,0.2
3.165,0.023405,-0.99973,0.2
3.17,0.028404,-0.9996,0.2
3.175,0.033401,-0.99944,0.2
3.18,0.038398,-0.99926,0.2
3.185,0.043394,-0.99906,0.2
3.19,0.048388,-0.99883,0.2
3.195,0.053382,-0.99857,0.2
3.2,0.058374,-0.99829,0.2
3.205,0.063365,-0.99799,0.2
3.21,0.068354,-0.99766,0.2
3.215,0.073341,-0.99731,0.2
3.22,0.078327,-0.99693,0.2
3.225,0.083311,-0.99652,0.2
3.23,0.088292,-0.99609,0.2
3.235,0.093272,-0.99564,0.2
3.24,0.098249,-0.99516,0.2
3.245,0.10322,-0.99466,0.2
3.25,0.1082,-0.99413,0.2
3.255,0.11316,-0.99358,0.2
3.26,0.11813,-0.993,0.2
3.265,0.12309,-0.99239,0.2
3.27,0.12805,-0.99177,0.2
3.275,0.13301,-0.99111,0.2
3.28,0.13797,-0.99044,0.2
3.285,0.14292,-0.98973,0.2
3.29,0.14786,-0.98901,0.2
3.295,0.15281,-0.98826,0.2
3.3,0.15775,-0.98748,0.2
3.305,0.16268,-0.98668,0.2
3.31,0.16761,-0.98585,0.2
3.315,0.17254,-0.985,0.2
3.32,0.17746,-0.98413,0.2
3.325,0.18238,-0.98323,0.2
3.33,0.18729,-0.9823,0.2
3.335,0.1922,-0.98136,0.2
3.34,0.19711,-0.98038,0.2
3.345,0.20201,-0.97938,0.2
3.35,0.2069,-0.97836,0.2
3.355,0.21179,-0.97731,0.2
3.36,0.21668,-0.97624,0.2
3.365,0.22155,-0.97515,0.2
3.37,0.22643,-0.97403,0.2
3.375,0.23129,-0.97288,0.2
3.38,0.23616,-0.97172,0.2
3.385,0.24101,-0.97052,0.2
3.39,0.24586,-0.96931,0.2
3.395,0.2507,-0.96806,0.2
3.4,0.25554,-0.9668,0.2
3.405,0.26037,-0.96551,0.2
3.41,0.2652,-0.96419,0.2
3.415,0.27001,-0.96286,0.2
3.42,0.27482,-0.96149,0.2
3.425,0.27963,-0.96011,0.2
